,UserInfo_2,UserInfo_4,UserInfo_7,UserInfo_8,UserInfo_19,UserInfo_20,UserInfo_24,target
434,苏州,苏州,不详,不详,山东省,聊城市,D,1
435,德宏傣族景颇族自治州,德宏傣族景颇族自治州,云南,德宏,云南省,德宏傣族景颇族自治州,D,0
436,赣州,赣州,江西,赣州,江西省,赣州市,D,0
437,长治,长治,山西,长治,山西省,长治市,山西省长治市城区,0
438,台州,温州,浙江,杭州,浙江省,温州市,浙江省温州市鹿城区,0
439,三门峡,三门峡,河南,三门峡市,河南省,三门峡市,D,0
440,菏泽,菏泽,不详,不详,山东省,不详,D,0
441,荆州,马鞍山,湖北,荆州,湖北省,荆州市,D,0
442,阳江,阳江,广东,阳江市,广东省,阳江市,D,0
443,连云港,连云港,安徽,马鞍山,江苏省,连云港市,D,0
444,乌兰察布盟,乌兰察布盟,不详,不详,内蒙古自治区,不详,D,0
445,常德,常德,湖南,常德,湖南省,常德市,D,0
446,兰州,青岛,山东,青岛,山东省,烟台市,D,0
447,南京,南京,江苏,南京市,江苏省,盐城市,江苏省南京市秦淮区,0
448,银川,银川,宁夏,银川,河南省,漯河市,D,0
449,临汾,运城,河北,保定,山西省,不详,D,0
450,深圳,东莞,广东,东莞市,安徽省,不详,D,0
451,玉林,玉林,广西,贵港,广西壮族自治区,不详,D,0
452,济南,北京,北京,北京,河北省,张家口市,D,0
453,赣州,赣州,江西,赣州,江西省,赣州市,D,0
454,福州,福州,福建,福州,福建省,福州市,D,0
455,烟台,烟台,山东,烟台,山东省,烟台市,D,0
456,泉州,莆田,福建,厦门,福建省,泉州市,福建省泉州市泉港区,0
457,上海,湘潭,不详,不详,湖南省,湘潭市,D,1
458,济宁,济宁,山东,济宁,山东省,济宁市,D,0
459,苏州,杭州,浙江,杭州,江苏省,苏州市,江苏省苏州市太仓市,0
460,常州,绍兴,浙江,绍兴,福建省,不详,D,0
461,滨州,滨州,山东,滨州,山东省,不详,D,1
462,西安,西安,陕西,西安,陕西省,咸阳市,D,0
463,深圳,云浮,广东,深圳,湖南省,衡阳市,D,0
464,重庆,重庆,重庆,重庆,重庆市,重庆市,重庆市九龙坡区,0
465,惠州,惠州,广东,惠州,广东省,惠州市,D,1
466,阳江,阳江,广东,珠海,广东省,阳江市,D,0
467,沧州,沧州,河北,沧州,河北省,不详,D,0
468,昭通,昭通,云南,昭通,云南省,不详,D,0
469,东莞,东莞,广东,东莞,广东省,茂名市,D,0
470,襄樊,襄樊,湖北,襄阳,湖北省,襄阳市,D,0
471,德州,德州,不详,不详,河北省,衡水市,D,0
472,烟台,济南,甘肃,白银,山东省,不详,D,1
473,平凉,平凉,甘肃,平凉,甘肃省,不详,D,0
474,广州,广州,广西,玉林,广西壮族自治区,玉林市,D,0
475,新乡,新乡,不详,不详,河南省,新乡市,D,0
476,南平,南平,福建,南平,福建省,不详,D,0
477,上海,上海,不详,不详,江西省,不详,D,0
478,德阳,德阳,四川,德阳,四川省,德阳市,D,0
479,丽水,丽水,不详,不详,浙江省,不详,D,0
480,青岛,青岛,山东,青岛,福建省,莆田市,D,0
481,锦州,盘锦,辽宁,盘锦,辽宁省,盘锦市,D,0
482,合肥,合肥,安徽,合肥,江西省,不详,D,0
483,襄樊,襄阳,湖北,襄阳,湖北省,襄阳市,D,1
484,苏州,苏州,不详,不详,江苏省,盐城市,D,0
485,南宁,柳州,不详,不详,广西壮族自治区,不详,D,0
486,北京,北京,北京,北京,吉林省,不详,D,0
487,武汉,济南,山东,济南,山东省,济南市,D,0
488,赤峰,赤峰,内蒙古,赤峰,内蒙古自治区,赤峰市,D,0
489,上海,周口,不详,不详,河南省,不详,D,0
490,保定,郴州,广东,深圳,河北省,保定市,河北省保定市定州市,0
491,荆门,荆门,不详,不详,湖北省,荆门市,D,0
492,廊坊,北京,河北,廊坊,河北省,廊坊市,D,0
493,邯郸,邯郸,河北,邯郸,河北省,邯郸市,D,0
494,扬州,无锡,江苏,无锡,江苏省,无锡市,D,0
495,宿州,宿州,浙江,杭州,安徽省,不详,D,0
496,阳江,阳江,广东,阳江市,广东省,阳江市,D,0
497,东营,东营,山东,东营市,山东省,东营市,D,0
498,朝阳,朝阳,辽宁,朝阳,辽宁省,朝阳市,D,0
499,枣庄,枣庄,山东,枣庄,山东省,枣庄市,D,1
500,赣州,赣州,江西,赣州,江西省,赣州市,D,0
501,连云港,连云港,江苏,连云港,江苏省,连云港市,D,1
502,金华,杭州,浙江,杭州,浙江省,金华市,浙江省金华市磐安县,0
503,深圳,深圳,不详,不详,福建省,泉州市,D,0
504,天津,石家庄,天津,天津,河北省,石家庄市,D,1
505,金华,广州,浙江,丽水,浙江省,不详,D,0
506,成都,成都,四川,遂宁,四川省,遂宁市,D,0
507,安阳,安阳,河南,安阳,河南省,安阳市,D,0
508,潮州,海口,海南,海口,海南省,不详,D,0
509,淮南,淮南,安徽,淮南,安徽省,淮南市,D,0
510,德州,济宁,山东,济宁,山东省,济宁市,D,1
511,宁德,宁德,福建,宁德,福建省,不详,D,0
512,佛山,佛山,广东,佛山,广西壮族自治区,贵港市,D,0
513,济南,重庆,山东,临沂,山东省,临沂市,D,0
514,泉州,泉州,福建,泉州,福建省,泉州市,D,0
515,宁德,宁德,福建,福州,福建省,不详,D,0
516,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,0
517,广安,广安,四川,广安,四川省,广安市,D,0
518,新乡,新乡,辽宁,沈阳,河南省,新乡市,D,0
519,深圳,深圳,广东,深圳市,甘肃省,不详,D,0
520,,北京,北京,北京,湖南省,衡阳市,湖南省衡阳市蒸湘区,0
521,温州,温州,宁夏,银川,浙江省,温州市,D,0
522,阿克苏,乌鲁木齐,不详,不详,新疆维吾尔自治区,不详,D,0
523,河源,广州,广东,河源,广东省,河源市,D,0
524,广州,广州,广东,广州,海南省,不详,D,0
525,太原,太原,山西,太原,山西省,太原市,D,0
526,柳州,柳州,广西,柳州市、来宾市,广西壮族自治区,南宁市,D,0
527,北京,北京,北京,北京,河北省,廊坊市,D,0
528,济宁,济宁,山东,济宁,山东省,济宁市,D,1
529,济宁,济宁,山东,济宁市,山东省,济宁市,D,0
530,长沙,长沙,湖南,长沙,湖南省,不详,D,1
531,中山,中山,广东,中山,广西壮族自治区,不详,D,0
532,西安,西安,陕西,西安,陕西省,西安市,D,0
533,潍坊,潍坊,山东,滨州,山东省,潍坊市,D,0
534,杭州,台州,浙江,台州市,浙江省,台州市,D,0
535,白银,白银,甘肃,白银,甘肃省,白银市,D,0
536,秦皇岛,秦皇岛,不详,不详,河北省,秦皇岛市,D,0
537,湖州,杭州,浙江,杭州,浙江省,湖州市,D,0
538,清远,佛山,广东,广州,广东省,清远市,D,0
539,北京,北京,北京,北京,河北省,承德市,D,0
540,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,云南省,红河哈尼族彝族自治州,D,0
541,百色,百色,广西,百色,广西壮族自治区,不详,D,0
542,安康,安康,不详,不详,陕西省,不详,D,0
543,钦州,钦州,不详,不详,广西壮族自治区,不详,D,1
544,贵阳,贵阳,贵州,贵阳,湖南省,不详,D,0
545,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,云南省,红河哈尼族彝族自治州,云南省红河哈尼族彝族自治州个旧市,0
546,西安,西安,陕西,西安,陕西省,渭南市,D,0
547,济宁,济宁,山东,济宁,山东省,济宁市,D,0
548,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
549,南充,南充,四川,南充,四川省,南充市,D,1
550,济南,济南,山东,济南,山东省,济南市,D,1
551,广州,娄底,湖南,娄底,湖南省,不详,D,0
552,深圳,东莞,广东,深圳,陕西省,咸阳市,D,0
553,渭南,许昌,不详,不详,河南省,平顶山市,D,0
554,南平,南平,福建,南平,福建省,不详,D,0
555,金华,金华,浙江,金华,湖南省,怀化市,D,0
556,三明,三明,福建,三明,福建省,三明市,福建省三明市三元区,0
557,锦州,锦州,不详,不详,辽宁省,锦州市,D,0
558,佳木斯,佳木斯,黑龙江,佳木斯,黑龙江省,佳木斯市,D,0
559,巴中,巴中,不详,不详,四川省,不详,D,0
560,北海,北海,广西,北海,广西壮族自治区,北海市,D,0
561,济南,济南,山东,济南,吉林省,延边朝鲜族自治州,D,0
562,成都,成都,四川,成都,四川省,成都市,D,0
563,宜宾,宜宾,四川,宜宾,四川省,宜宾市,D,0
564,汕头,汕头,广东,汕头市,广东省,汕头市,D,0
565,杭州,绍兴,不详,不详,浙江省,绍兴市,D,0
566,上海,昆明,不详,不详,云南省,文山壮族苗族自治州,D,0
567,漯河,漯河,河南,漯河,河南省,漯河市,D,0
568,三明,三明,福建,三明,福建省,三明市,D,0
569,阳泉,阳泉,山西,阳泉,山西省,晋城市,D,0
570,汉中,成都,不详,不详,陕西省,不详,D,0
571,赣州,赣州,江西,赣州,江西省,赣州市,D,0
572,桂林,桂林,广西,桂林,广西壮族自治区,桂林市,D,0
573,绵阳,绵阳,四川,绵阳,四川省,绵阳市,D,0
574,达州,重庆,四川,成都,四川省,不详,D,0
575,安庆,安庆,安徽,安庆,安徽省,不详,D,0
576,常德,益阳,不详,不详,湖南省,常德市,D,0
577,大同,大同,山西,太原,山西省,不详,D,0
578,苏州,无锡,江苏,苏州,江苏省,徐州市,D,0
579,宿迁,宿迁,江苏,常州市,江苏省,宿迁市,D,0
580,赣州,赣州,江西,赣州,江西省,不详,D,0
581,百色,南宁,广西,百色,广西壮族自治区,不详,广西壮族自治区百色市靖西县,0
582,晋城,晋城,山西,晋城,山西省,晋城市,山西省晋城市城区,0
583,盐城,盐城,广东,梅州,江苏省,盐城市,D,0
584,巴中,宁波,浙江,宁波,四川省,不详,四川省巴中市巴州区,0
585,韶关,宜昌,广东,韶关,湖北省,宜昌市,D,0
586,牡丹江,龙岩,黑龙江,牡丹江,黑龙江省,牡丹江市,D,0
587,衡阳,衡阳,湖南,衡阳,湖南省,衡阳市,D,0
588,湛江,湛江,广东,湛江,广东省,湛江市,D,0
589,肇庆,广州,广东,东莞,广东省,肇庆市,D,1
590,深圳,深圳,广东,深圳,湖北省,黄冈市,D,0
591,台州,台州,浙江,台州,浙江省,台州市,D,0
592,濮阳,濮阳,河南,濮阳,河南省,安阳市,D,1
593,厦门,厦门,福建,厦门,福建省,厦门市,D,0
594,珠海,汕头,广东,梅州,广东省,梅州市,D,0
595,南昌,南昌,江西,南昌市,江西省,南昌市,D,0
596,锦州,锦州,辽宁,锦州,辽宁省,锦州市,D,0
597,长春,长春,吉林,长春市,吉林省,长春市,D,0
598,银川,银川,宁夏,银川,宁夏回族自治区,银川市,D,0
599,连云港,上海,江苏,连云港,江苏省,淮安市,D,0
600,安庆,上海,不详,不详,安徽省,安庆市,D,0
601,贵阳,贵阳,贵州,六盘水,贵州省,六盘水市,D,0
602,天津,天津,天津,天津,天津市,不详,D,0
603,鞍山,鞍山,辽宁,鞍山,辽宁省,鞍山市,D,0
604,厦门,龙岩,福建,龙岩,福建省,龙岩市,D,0
605,洛阳,上海,不详,不详,河南省,南阳市,D,0
606,岳阳,长沙,湖南,长沙,湖南省,岳阳市,D,0
607,亳州,亳州,不详,不详,河南省,不详,D,0
608,南通,南通,江苏,南通,江苏省,南通市,D,0
609,泉州,厦门,广东,广州,福建省,泉州市,D,1
610,新乡,新乡,河南,新乡,河南省,漯河市,D,0
611,哈尔滨,哈尔滨,黑龙江,哈尔滨,黑龙江省,哈尔滨市,D,0
612,邢台,邢台,河北,邢台,河北省,邢台市,D,0
613,枣庄,枣庄,山东,枣庄,山东省,枣庄市,D,0
614,南通,无锡,广东,广州,江苏省,南通市,D,0
615,北京,北京,北京,北京,山西省,不详,D,0
616,梅州,梅州,广东,梅州,广东省,梅州市,D,0
617,濮阳,濮阳,河南,濮阳,河南省,开封市,D,0
618,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
619,南阳,南阳,河南,南阳,河南省,南阳市,D,1
620,信阳,上海,不详,不详,河南省,信阳市,上海市浦东新区,0
621,三门峡,三门峡,河南,三门峡,陕西省,宝鸡市,D,0
622,深圳,双鸭山,江苏,常州市,湖北省,襄阳市,D,0
623,绥化,大庆,黑龙江,大庆,黑龙江省,不详,D,0
624,四平,四平,吉林,四平,吉林省,四平市,D,0
625,聊城,运城,山西,运城,山西省,运城市,D,1
626,泉州,福州,福建,莆田,福建省,泉州市,福建省泉州市安溪县,0
627,吉安,吉安,江西,吉安,江西省,不详,D,0
628,南京,镇江,江苏,镇江,江苏省,镇江市,D,0
629,德阳,德阳,四川,德阳,四川省,德阳市,D,0
630,丹东,丹东,不详,不详,辽宁省,丹东市,D,0
631,郴州,郴州,湖南,郴州,湖南省,郴州市,D,0
632,运城,银川,山西,太原,山西省,不详,D,0
633,重庆,重庆,重庆,黔江,重庆市,不详,D,1
634,宜昌,珠海,江西,萍乡,江西省,萍乡市,D,1
635,广州,广州,广东,广州,湖北省,十堰市,湖北省十堰市茅箭区,0
636,梅州,梅州,不详,不详,广东省,梅州市,广东省梅州市兴宁市,0
637,泉州,泉州,福建,泉州,福建省,泉州市,D,0
638,萍乡,萍乡,江西,萍乡,江西省,不详,D,0
639,绥化,哈尔滨,不详,不详,黑龙江省,不详,D,0
640,成都,成都,四川,成都,四川省,成都市,D,0
641,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
642,孝感,孝感,湖北,孝感,湖北省,孝感市,D,0
643,揭阳,揭阳,广东,揭阳,广东省,揭阳市,D,0
644,梅州,梅州,广东,梅州,广东省,梅州市,D,0
645,德州,德州,北京,北京,山东省,济南市,D,0
646,宜春,宜春,不详,不详,江西省,不详,D,0
647,张家口,北京,不详,不详,天津市,不详,D,1
648,北京,北京,北京,北京,江西省,赣州市,D,1
649,晋中,晋中,山西,晋中,山西省,不详,D,0
650,东莞,东莞,广东,东莞,广东省,东莞市,D,1
651,荆门,广州,广东,广州,湖北省,不详,D,1
652,三明,上海,福建,三明,福建省,三明市,D,0
653,襄樊,襄阳,湖北,襄阳,湖北省,襄阳市,D,0
654,邯郸,邯郸,不详,不详,河北省,邯郸市,D,0
655,北京,北京,北京,北京,北京市,不详,D,0
656,呼伦贝尔,呼伦贝尔,内蒙古,呼伦贝尔,黑龙江省,鹤岗市,D,0
657,衢州,衢州,不详,不详,浙江省,衢州市,D,0
658,江门,江门,广东,江门,广东省,江门市,D,0
659,保定,保定,河北,保定,河北省,保定市,D,0
660,达州,绵阳,不详,不详,四川省,绵阳市,D,0
661,济宁,济宁,山东,济宁,山东省,济宁市,D,0
662,吴忠,吴忠,安徽,黄山,宁夏回族自治区,不详,D,0
663,菏泽,菏泽,山东,青岛,山东省,不详,D,0
664,淮安,淮安,江苏,淮安,江苏省,淮安市,江苏省淮安市淮阴区,0
665,长治,长治,山西,长治,山西省,长治市,D,1
666,徐州,徐州,江苏,徐州市,江苏省,徐州市,D,0
667,广州,广州,广东,广州,山东省,不详,D,0
668,曲靖,曲靖,云南,曲靖,云南省,曲靖市,D,0
669,珠海,珠海,广东,珠海,河北省,张家口市,D,1
670,鄂州,鄂州,湖北,鄂州,福建省,不详,D,0
671,佛山,佛山,广东,佛山,湖北省,黄冈市,D,0
672,徐州,徐州,江苏,徐州,江苏省,徐州市,D,0
673,漯河,许昌,河南,许昌市,河南省,许昌市,D,0
674,大理白族自治州,大理白族自治州,云南,大理白族自治州,云南省,大理白族自治州,D,0
675,黔东南,黔东南,贵州,凯里,贵州省,黔东南苗族侗族自治州,D,0
676,河源,河源,广东,河源,广东省,河源市,D,1
677,泰安,泰安,山东,泰安,山东省,泰安市,D,1
678,绵阳,绵阳,四川,绵阳市,四川省,绵阳市,D,0
679,包头,包头,内蒙古,包头,内蒙古自治区,包头市,D,0
680,呼和浩特,呼和浩特,内蒙古,呼和浩特,内蒙古自治区,赤峰市,D,0
681,梅州,梅州,广东,梅州,广东省,梅州市,D,0
682,三门峡,三门峡,河南,三门峡,河南省,三门峡市,D,0
683,丹东,丹东,辽宁,丹东,辽宁省,丹东市,D,0
684,徐州,徐州,江苏,徐州,江苏省,徐州市,D,0
685,平顶山,平顶山,河南,平顶山市,河南省,平顶山市,D,0
686,洛阳,平顶山,河南,平顶山,河南省,洛阳市,D,1
687,太原,太原,山西,太原,山西省,太原市,D,0
688,桂林,桂林,不详,不详,广西壮族自治区,桂林市,D,0
689,南充,绵阳,四川,绵阳,四川省,南充市,D,1
690,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
691,渭南,渭南,陕西,渭南,陕西省,渭南市,D,0
692,沈阳,通辽,不详,不详,内蒙古自治区,呼和浩特市,D,0
693,海东,海东,不详,不详,青海省,海东地区,D,1
694,,,新疆,塔城地区,新疆维吾尔自治区,塔城地区,D,0
695,娄底,娄底,不详,不详,湖南省,不详,D,0
696,青岛,青岛,山东,青岛,江苏省,盐城市,江苏省盐城市阜宁县,0
697,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
698,鄂州,鄂州,湖北,鄂州,湖北省,鄂州市,D,0
699,赣州,赣州,不详,不详,江西省,赣州市,D,0
700,喀什,喀什,不详,不详,新疆维吾尔自治区,喀什地区,新疆维吾尔自治区喀什地区英吉沙县,0
701,柳州,柳州,广西,柳州,广西壮族自治区,不详,D,0
702,抚州,抚州,江西,抚州,江西省,不详,D,0
703,苏州,连云港,不详,不详,江苏省,连云港市,D,0
704,渭南,台州,浙江,台州,四川省,宜宾市,四川省宜宾市屏山县,0
705,眉山,眉山,四川,眉山,四川省,不详,D,0
706,滨州,滨州,山东,滨州,山东省,不详,D,0
707,嘉兴,嘉兴,浙江,嘉兴,浙江省,湖州市,D,1
708,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
709,东莞,龙岩,福建,龙岩,湖南省,邵阳市,D,0
710,中山,湛江,广东,湛江,广东省,湛江市,D,0
711,西安,西安,陕西,西安,陕西省,西安市,D,0
712,百色,百色,广西,百色市,广西壮族自治区,不详,D,0
713,广州,广州,广东,广州,广西壮族自治区,贵港市,D,0
714,新乡,新乡,河南,新乡市,河南省,新乡市,D,1
715,深圳,深圳,广东,深圳,广西壮族自治区,不详,D,1
716,广州,佛山,广东,广州,广东省,广州市,D,0
717,潮州,廊坊,广东,潮州,广东省,潮州市,广东省潮州市潮安县,0
718,东莞,徐州,江苏,徐州,安徽省,不详,安徽省池州市贵池区,0
719,济宁,济宁,山东,济宁,山东省,济宁市,D,0
720,龙岩,厦门,福建,龙岩,福建省,龙岩市,D,0
721,龙岩,龙岩,福建,龙岩,福建省,龙岩市,D,0
722,烟台,烟台,山东,烟台,辽宁省,大连市,山东省烟台市莱山区,0
723,温州,广州,浙江,温州,福建省,不详,D,0
724,东莞,深圳,广东,深圳,广东省,茂名市,D,0
725,绍兴,绍兴,浙江,绍兴,浙江省,绍兴市,D,0
726,天水,安康,甘肃,天水,陕西省,不详,D,0
727,赣州,赣州,江西,赣州,江西省,不详,江西省赣州市瑞金市,0
728,泸州,泸州,四川,泸州市,四川省,遂宁市,D,0
729,厦门,厦门,福建,漳州,福建省,漳州市,D,0
730,菏泽,菏泽,不详,不详,山东省,不详,D,0
731,重庆,惠州,不详,不详,重庆市,不详,重庆市巫山县,1
732,海东,海北藏族自治州,青海,海东,青海省,海东地区,青海省海东地区平安县,1
733,温州,黄冈,浙江,温州,湖北省,黄冈市,D,1
734,晋城,晋城,山西,晋城,山西省,太原市,D,0
735,重庆,重庆,不详,不详,重庆市,不详,D,0
736,温州,温州,浙江,温州,浙江省,温州市,D,0
737,乐山,乐山,四川,乐山,四川省,内江市,D,1
738,渭南,渭南,陕西,渭南,陕西省,渭南市,D,0
739,新余,新余,江西,新余,江西省,新余市,D,0
740,廊坊,廊坊,河北,廊坊,河北省,不详,D,0
741,合肥,合肥,安徽,合肥,安徽省,不详,安徽省宿州市萧县,0
742,银川,银川,不详,不详,宁夏回族自治区,银川市,宁夏回族自治区银川市兴庆区,0
